SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,ESTIMATESBASE2020,POPESTIMATE2020,POPESTIMATE2021,POPESTIMATE2022,NPOPCHG2020,NPOPCHG2021,NPOPCHG2022,BIRTHS2020,BIRTHS2021,BIRTHS2022,DEATHS2020,DEATHS2021,DEATHS2022,NATURALCHG2020,NATURALCHG2021,NATURALCHG2022,INTERNATIONALMIG2020,INTERNATIONALMIG2021,INTERNATIONALMIG2022,DOMESTICMIG2020,DOMESTICMIG2021,DOMESTICMIG2022,NETMIG2020,NETMIG2021,NETMIG2022,RESIDUAL2020,RESIDUAL2021,RESIDUAL2022,GQESTIMATESBASE2020,GQESTIMATES2020,GQESTIMATES2021,GQESTIMATES2022,RBIRTH2021,RBIRTH2022,RDEATH2021,RDEATH2022,RNATURALCHG2021,RNATURALCHG2022,RINTERNATIONALMIG2021,RINTERNATIONALMIG2022,RDOMESTICMIG2021,RDOMESTICMIG2022,RNETMIG2021,RNETMIG2022
50,4,9,2,68,Alaska,Denali Borough,1624,1614,1594,1585,-10,-20,-9,3,15,15,0,6,5,3,9,10,0,9,20,-12,-35,-40,-12,-26,-20,-1,-3,1,23,23,23,23,9.351620948,9.436929852,3.740648379,3.145643284,5.610972569,6.291286568,5.610972569,12.58257314,-21.82044888,-25.16514627,-16.20947631,-12.58257314
50,4,9,2,70,Alaska,Dillingham Census Area,4853,4835,4774,4723,-18,-61,-51,19,79,80,8,47,56,11,32,24,0,2,6,-27,-93,-81,-27,-91,-75,-2,-2,0,59,59,55,57,16.4429181,16.8474255,9.782495577,11.79319785,6.660422521,5.054227651,0.416276408,1.263556913,-19.35685295,-17.05801832,-18.94057654,-15.79446141
50,4,9,2,90,Alaska,Fairbanks North Star Borough,95657,95328,95528,95356,-329,200,-172,336,1323,1331,113,537,673,223,786,658,6,18,128,-527,-662,-919,-521,-644,-791,-31,58,-39,3984,3983,3663,3652,13.86385547,13.94564238,5.627279205,7.051402946,8.236576267,6.894239433,0.188623884,1.341128644,-6.937167288,-9.628884558,-6.748543404,-8.287755915
50,4,9,2,100,Alaska,Haines Borough,2080,2086,2074,2056,6,-12,-18,6,19,19,8,22,25,-2,-3,-6,0,0,1,9,-10,-12,9,-10,-11,-1,1,-1,23,23,23,23,9.134615385,9.200968523,10.57692308,12.10653753,-1.442307692,-2.905569007,0,0.484261501,-4.807692308,-5.811138015,-4.807692308,-5.326876513
50,4,9,2,105,Alaska,Hoonah-Angoon Census Area,2364,2362,2339,2287,-2,-23,-52,5,23,25,7,25,26,-2,-2,-1,0,1,2,-2,-21,-53,-2,-20,-51,2,-1,0,29,29,29,29,9.785152095,10.80847384,10.63603489,11.2408128,-0.850882791,-0.432338954,0.425441395,0.864677908,-8.934269304,-22.91396455,-8.508827909,-22.04928664
50,4,9,2,110,Alaska,Juneau City and Borough,32255,32202,31965,31685,-53,-237,-280,70,269,276,49,209,250,21,60,26,2,43,107,-77,-342,-416,-75,-299,-309,1,2,3,934,933,886,899,8.384372029,8.672427337,6.514251874,7.855459544,1.870120155,0.816967793,1.340252778,3.362136685,-10.65968488,-13.07148468,-9.319432107,-9.709347997
50,4,9,2,122,Alaska,Kenai Peninsula Borough,58789,58927,59851,60690,138,924,839,149,628,635,111,485,579,38,143,56,1,20,48,93,764,733,94,784,781,6,-3,2,1955,1954,1911,1934,10.57434879,10.53583428,8.166495479,9.60668984,2.407853306,0.929144441,0.3367627,0.79640952,12.86433515,12.16183705,13.20109785,12.95824657
50,4,9,2,130,Alaska,Ketchikan Gateway Borough,13957,13918,13810,13741,-39,-108,-69,42,135,134,30,105,124,12,30,10,0,15,41,-49,-156,-121,-49,-141,-80,-2,3,1,351,351,351,351,9.73744951,9.727414613,7.573571841,9.001488149,2.163877669,0.725926464,1.081938834,2.976298501,-11.25216388,-8.78371021,-10.17022504,-5.807411709
50,4,9,2,150,Alaska,Kodiak Island Borough,13101,13047,12864,12720,-54,-183,-144,43,166,165,14,71,83,29,95,82,5,60,172,-82,-324,-411,-77,-264,-239,-6,-14,13,465,465,447,447,12.81309097,12.89868668,5.480297943,6.488430269,7.332793022,6.41025641,4.631237698,13.44590369,-25.00868357,-32.12945591,-20.37744587,-18.68355222
50,4,9,2,158,Alaska,Kusilvak Census Area,8372,8373,8398,8278,1,25,-120,63,247,251,17,69,74,46,178,177,0,0,0,-42,-149,-307,-42,-149,-307,-3,-4,10,15,15,15,15,29.4556079,30.10314224,8.228489655,8.875029983,21.22711824,21.22811226,0,0,-17.76876752,-36.81938115,-17.76876752,-36.81938115
50,4,9,2,164,Alaska,Lake and Peninsula Borough,1476,1452,1419,1381,-24,-33,-38,5,29,30,6,20,21,-1,9,9,0,0,0,-21,-41,-49,-21,-41,-49,-2,-1,2,34,34,34,34,20.2020202,21.42857143,13.93242773,15,6.269592477,6.428571429,0,0,-28.56147684,-35,-28.56147684,-35
50,4,9,2,170,Alaska,Matanuska-Susitna Borough,107082,107515,111059,113325,433,3544,2266,339,1331,1328,162,787,935,177,544,393,0,39,95,242,3065,1749,242,3104,1844,14,-104,29,2362,2354,2574,2592,12.17894169,11.83685111,7.201222469,8.333927553,4.977719216,3.50292356,0.356858547,0.846762693,28.04542169,15.58934683,28.40228024,16.43610953
50,4,9,2,180,Alaska,Nome Census Area,10049,10028,9908,9835,-21,-120,-73,48,202,202,25,90,95,23,112,107,0,2,5,-43,-229,-191,-43,-227,-186,-1,-5,6,264,264,267,273,20.26484751,20.46294889,9.028892456,9.623664084,11.23595506,10.83928481,0.200642055,0.506508636,-22.97351525,-19.34862989,-22.77287319,-18.84212126
50,4,9,2,185,Alaska,North Slope Borough,11030,11002,11011,10805,-28,9,-206,34,139,140,8,58,62,26,81,78,0,11,37,-52,-87,-329,-52,-76,-292,-2,4,8,3176,3176,3172,3176,12.6289011,12.8346168,5.26961341,5.683901724,7.359287694,7.150715072,0.99940944,3.392005867,-7.904420115,-30.16134947,-6.905010676,-26.7693436
50,4,9,2,188,Alaska,Northwest Arctic Borough,7790,7790,7560,7423,0,-230,-137,38,155,152,14,64,74,24,91,78,0,0,0,-24,-306,-226,-24,-306,-226,0,-15,11,219,219,220,220,20.19543974,20.28966162,8.338762215,9.877861577,11.85667752,10.41180004,0,0,-39.86970684,-30.16752319,-39.86970684,-30.16752319
50,4,9,2,195,Alaska,Petersburg Borough,3399,3405,3373,3360,6,-32,-13,13,32,32,9,34,38,4,-2,-6,0,10,27,1,-38,-33,1,-28,-6,1,-2,-1,188,188,186,187,9.442313367,9.50542106,10.03245795,11.28768751,-0.590144585,-1.782266449,2.950722927,8.02019902,-11.21274712,-9.802465469,-8.262024196,-1.782266449
50,4,9,2,198,Alaska,Prince of Wales-Hyder Census Area,5753,5739,5734,5650,-14,-5,-84,11,59,60,9,53,73,2,6,-13,0,0,1,-17,-12,-74,-17,-12,-73,1,1,2,38,38,38,38,10.285017,10.54111033,9.239083065,12.82501757,1.045933932,-2.283907238,0,0.175685172,-2.091867864,-13.00070274,-2.091867864,-12.82501757
50,4,9,2,220,Alaska,Sitka City and Borough,8448,8425,8410,8382,-23,-15,-28,17,90,89,7,56,76,10,34,13,0,16,48,-30,-69,-84,-30,-53,-36,-3,4,-5,328,328,308,314,10.69201069,10.60028585,6.652806653,9.05192949,4.039204039,1.54835636,1.900801901,5.717008099,-8.197208197,-10.00476417,-6.296406296,-4.287756074
50,4,9,2,230,Alaska,Skagway Municipality,1242,1240,1142,1081,-2,-98,-61,0,4,4,2,9,10,-2,-5,-6,0,1,5,-2,-87,-63,-2,-86,-58,2,-7,3,29,29,29,29,3.35852225,3.598740441,7.556675063,8.996851102,-4.198152813,-5.398110661,0.839630563,4.498425551,-73.04785894,-56.68016194,-72.20822838,-52.18173639
50,4,9,2,240,Alaska,Southeast Fairbanks Census Area,6805,6820,7005,7021,15,185,16,26,106,106,15,67,84,11,39,22,0,9,26,3,141,-30,3,150,-4,1,-4,-2,623,623,662,662,15.33453888,15.11478682,9.692585895,11.9777556,5.641952984,3.137031228,1.30198915,3.707400542,20.39783002,-4.277769856,21.69981917,-0.570369314
50,4,9,2,275,Alaska,Wrangell City and Borough,2126,2127,2100,2070,1,-27,-30,4,18,18,5,20,26,-1,-2,-8,0,1,1,2,-25,-23,2,-24,-22,0,-1,0,23,23,23,23,8.516678495,8.633093525,9.462976106,12.47002398,-0.946297611,-3.836930456,0.473148805,0.479616307,-11.82872013,-11.03117506,-11.35557133,-10.55155875
50,4,9,2,282,Alaska,Yakutat City and Borough,664,684,709,700,20,25,-9,1,11,11,0,3,2,1,8,9,0,-1,3,20,21,-22,20,20,-19,-1,-3,1,37,37,37,37,15.79325197,15.61391058,4.307250538,2.838892832,11.48600144,12.77501774,-1.435750179,4.258339248,30.15075377,-31.22782115,28.71500359,-26.9694819
50,4,9,2,290,Alaska,Yukon-Koyukuk Census Area,5339,5296,5280,5179,-43,-16,-101,18,74,73,15,59,72,3,15,1,0,1,2,-41,-35,-104,-41,-34,-102,-5,3,0,117,117,117,117,13.99394856,13.95926953,11.15733737,13.76804666,2.836611195,0.19122287,0.189107413,0.382445741,-6.618759455,-19.88717851,-6.429652042,-19.50473277
40,4,8,4,0,Arizona,Arizona,7151507,7179943,7264877,7359197,28436,84934,94320,18110,75384,78763,18030,80430,79329,80,-5046,-566,251,8019,22219,29567,81811,70984,29818,89830,93203,-1462,150,1683,160304,159411,144122,154932,10.43751324,10.77169057,11.136172,10.84909718,-0.698658758,-0.07740661,1.110294209,3.038688125,11.32738241,9.707828338,12.43767662,12.74651646
50,4,8,4,1,Arizona,Apache County,66024,65911,65385,65432,-113,-526,47,233,746,780,315,1174,1188,-82,-428,-408,0,23,55,-44,-159,417,-44,-136,472,13,38,-17,1198,1191,1136,1196,11.36363636,11.92505561,17.88325615,18.16277701,-6.51961979,-6.237721397,0.3503534,0.840869306,-2.422008287,6.375318193,-2.071654887,7.216187499
50,4,8,4,3,Arizona,Cochise County,125448,125522,125763,125663,74,241,-100,319,1228,1285,363,1765,1784,-44,-537,-499,8,121,336,99,592,116,107,713,452,11,65,-53,5080,5084,4779,4164,9.773762859,10.22169545,14.04779434,14.19105423,-4.274031478,-3.969358778,0.963049923,2.672754608,4.711781443,0.92273671,5.674831367,3.595491318
50,4,8,4,5,Arizona,Coconino County,145100,145180,142780,144060,80,-2400,1280,335,1284,1335,286,1190,1193,49,94,142,-4,99,258,-14,-2500,847,-18,-2401,1105,49,-93,33,12049,12115,9666,10774,8.917905265,9.308325199,8.265036811,8.318226189,0.652868454,0.99009901,0.687595499,1.798912286,-17.36352271,5.905731418,-16.67592721,7.704643704
50,4,8,4,7,Arizona,Gila County,53273,53351,53521,53922,78,170,401,110,454,476,213,1024,1028,-103,-570,-552,1,9,21,202,750,901,203,759,922,-22,-19,31,847,847,767,814,8.496144921,8.860512086,19.16311101,19.13572778,-10.66696609,-10.2752157,0.16842578,0.390904945,14.0354817,16.77168359,14.20390748,17.16258854
50,4,8,4,9,Arizona,Graham County,38533,38638,38882,38779,105,244,-103,107,482,504,77,453,459,30,29,45,0,-1,8,67,197,-170,67,196,-162,8,19,14,2659,2677,2549,2015,12.43550052,12.97948777,11.6873065,11.82060494,0.748194014,1.158882837,-0.025799794,0.206023616,5.08255934,-4.378001828,5.056759546,-4.171978213
50,4,8,4,11,Arizona,Greenlee County,9561,9526,9377,9302,-35,-149,-75,32,118,123,19,93,88,13,25,35,0,6,14,-45,-173,-123,-45,-167,-109,-3,-7,-1,18,18,17,17,12.48479077,13.16986991,9.839707983,9.42234595,2.645082791,3.747523957,0.63481987,1.499009583,-18.30397291,-13.16986991,-17.66915304,-11.67086032
50,4,8,4,12,Arizona,La Paz County,16555,16575,16391,16506,20,-184,115,39,154,162,78,389,385,-39,-235,-223,1,12,39,68,35,293,69,47,332,-10,4,6,184,184,184,184,9.342959413,9.848922394,23.6000728,23.40638964,-14.25711339,-13.55746725,0.728022811,2.371036873,2.123399867,17.81317445,2.851422678,20.18421133
50,4,8,4,13,Arizona,Maricopa County,4420574,4440232,4494693,4551524,19658,54461,56831,11597,48527,50726,9648,43593,42920,1949,4934,7806,134,5515,15288,18332,43047,33305,18466,48562,48593,-757,965,432,70078,70030,64196,72992,10.86231837,11.21485368,9.757888287,9.4890494,1.104430088,1.725804278,1.234481543,3.379976403,9.635671256,7.363298935,10.8701528,10.74327534
50,4,8,4,15,Arizona,Mohave County,213269,214176,216957,220816,907,2781,3859,400,1704,1792,1011,4421,4357,-611,-2717,-2565,2,33,99,1707,5684,6038,1709,5717,6137,-191,-219,287,4316,4329,3681,4192,7.90475329,8.18689138,20.50875252,19.90529338,-12.60399923,-11.718402,0.153085011,0.4522892,26.36773339,27.58507263,26.5208184,28.03736183
50,4,8,4,17,Arizona,Navajo County,106716,106762,107621,108650,46,859,1029,318,1233,1273,435,1816,1817,-117,-583,-544,0,11,12,157,1446,1533,157,1457,1545,6,-15,28,2043,2040,1883,1765,11.50277774,11.7722672,16.94164183,16.80299254,-5.438864089,-5.03072534,0.102620077,0.110971883,13.4898756,14.17665799,13.59249567,14.28762987
50,4,8,4,19,Arizona,Pima County,1043434,1045175,1048895,1057597,1741,3720,8702,2351,9766,10192,2995,12899,12684,-644,-3133,-2492,65,1166,3148,2301,5160,7973,2366,6326,11121,19,527,73,27488,26846,23715,27219,9.327290874,9.67675168,12.31954997,12.04277064,-2.992259094,-2.366018955,1.113620844,2.988855405,4.928202018,7.569931431,6.041822862,10.55878684
50,4,8,4,21,Arizona,Pinal County,425257,429446,448144,464154,4189,18698,16010,1069,4625,4837,1055,4745,4653,14,-120,184,14,340,1005,4561,19371,14228,4575,19711,15233,-400,-893,593,22781,22463,21086,20344,10.54022949,10.60399124,10.81370572,10.20061427,-0.273476225,0.403376967,0.774849303,2.203227454,44.14589957,31.19156241,44.92074887,33.39478986
50,4,8,4,23,Arizona,Santa Cruz County,47665,47705,48034,48759,40,329,725,148,536,557,95,448,450,53,88,107,4,164,453,-21,46,177,-17,210,630,4,31,-12,111,111,113,112,11.19710881,11.50909673,9.35877751,9.298193051,1.838331297,2.210903681,3.425981053,9.360181005,0.960945905,3.657289267,4.386926958,13.01747027
50,4,8,4,25,Arizona,Yavapai County,236218,237216,242193,246191,998,4977,3998,406,1666,1739,868,4053,4000,-462,-2387,-2261,1,74,206,1642,7630,5784,1643,7704,5990,-183,-340,269,4070,4066,4032,4017,6.95022413,7.12144542,16.90831837,16.38055301,-9.958094237,-9.259107587,0.308713437,0.84359848,31.83085841,23.68627965,32.13957185,24.52987813
50,4,8,4,27,Arizona,Yuma County,203880,204528,206241,207842,648,1713,1601,646,2861,2982,572,2367,2323,74,494,659,25,447,1277,555,685,-335,580,1132,942,-6,87,0,7382,7410,6318,5127,13.92997037,14.40290956,11.52472558,11.21997281,2.405244797,3.182936754,2.176405717,6.167845577,3.335207866,-1.6180331,5.511613583,4.549812477
40,3,7,5,0,Arkansas,Arkansas,3011555,3014195,3028122,3045637,2640,13927,17515,8508,35115,36251,8493,40174,40187,15,-5059,-3936,94,1346,3314,2406,17440,18209,2500,18786,21523,125,200,-72,82510,82467,82302,83067,11.62302474,11.93692407,13.29754794,13.2329913,-1.6745232,-1.29606723,0.445524457,1.091251727,5.772620007,5.995957364,6.218144464,7.087209091
50,3,7,5,1,Arkansas,Arkansas County,17150,17107,16683,16512,-43,-424,-171,52,193,195,72,322,326,-20,-129,-131,0,1,3,-23,-290,-37,-23,-289,-34,0,-6,-6,323,323,323,323,11.42349808,11.74875734,19.05889316,19.64151228,-7.635395087,-7.892754933,0.059189109,0.180750113,-17.16484167,-2.229251393,-17.10565256,-2.04850128
50,3,7,5,3,Arkansas,Ashley County,19064,18962,18649,18354,-102,-313,-295,40,206,212,62,327,323,-22,-121,-111,0,-1,-3,-71,-191,-176,-71,-192,-179,-9,0,-5,157,157,157,157,10.95424211,11.45853039,17.38852995,17.45804394,-6.434287841,-5.999513553,-0.053175933,-0.162149015,-10.15660312,-9.51274221,-10.20977905,-9.674891225
50,3,7,5,5,Arkansas,Baxter County,41633,41687,42171,42435,54,484,264,77,333,346,197,903,903,-120,-570,-557,0,-1,-8,195,1097,804,195,1096,796,-21,-42,25,519,519,519,519,7.941997186,8.179088954,21.53640678,21.34600383,-13.5944096,-13.16691488,-0.023849841,-0.189111883,26.16327601,19.00574427,26.13942617,18.81663239
50,3,7,5,7,Arkansas,Benton County,284329,286586,294337,302863,2257,7751,8526,916,3667,3798,492,2479,2503,424,1188,1295,34,329,876,1918,6391,6152,1952,6720,7028,-119,-157,203,3022,3020,3038,3046,12.62473684,12.719357,8.534693927,8.38245144,4.090042915,4.336905559,1.132680235,2.933690556,22.00291605,20.60281313,23.13559628,23.53650368
50,3,7,5,9,Arkansas,Boone County,37372,37383,37890,38284,11,507,394,91,381,392,122,571,575,-31,-190,-183,0,4,10,37,705,570,37,709,580,5,-12,-3,445,445,445,445,10.12315173,10.29222569,15.17144262,15.09701473,-5.048290888,-4.804789036,0.106279808,0.262556778,18.73181619,14.96573634,18.838096,15.22829312
50,3,7,5,11,Arkansas,Bradley County,10540,10488,10332,10135,-52,-156,-197,28,111,112,44,181,182,-16,-70,-70,0,-1,-3,-34,-86,-124,-34,-87,-127,-2,1,0,216,215,214,207,10.66282421,10.94444716,17.38712776,17.78472663,-6.724303554,-6.840279474,-0.096061479,-0.293154835,-8.261287224,-12.1170665,-8.357348703,-12.41022133
50,3,7,5,13,Arkansas,Calhoun County,4742,4738,4737,4695,-4,-1,-42,16,50,49,22,88,87,-6,-38,-38,0,0,0,0,39,-2,0,39,-2,2,-2,-2,151,151,151,151,10.55408971,10.39016115,18.57519789,18.44783715,-8.021108179,-8.057675997,0,0,8.232189974,-0.42408821,8.232189974,-0.42408821
50,3,7,5,15,Arkansas,Carroll County,28260,28242,28480,28742,-18,238,262,84,324,334,84,421,399,0,-97,-65,0,41,95,-23,296,221,-23,337,316,5,-2,11,233,233,233,233,11.42413878,11.67383174,14.84432848,13.94568523,-3.420189697,-2.271853483,1.445647192,3.320401244,10.43686753,7.724301842,11.88251472,11.04470309
50,3,7,5,17,Arkansas,Chicot County,10212,10157,10071,9873,-55,-86,-198,28,102,102,37,170,174,-9,-68,-72,0,0,0,-42,-25,-127,-42,-25,-127,-4,7,1,682,682,690,691,10.08503065,10.22864019,16.80838442,17.4488568,-6.723353767,-7.220216606,0,0,-2.471821238,-12.73565985,-2.471821238,-12.73565985
50,3,7,5,19,Arkansas,Clark County,21447,21387,21217,21250,-60,-170,33,60,234,239,68,313,307,-8,-79,-68,0,4,11,-52,-97,101,-52,-93,112,0,2,-11,2856,2854,2722,2754,10.98488405,11.25579862,14.69345601,14.45828526,-3.708571965,-3.202486637,0.187775796,0.518049309,-4.553563046,4.756634563,-4.36578725,5.274683872
50,3,7,5,21,Arkansas,Clay County,14548,14528,14370,14265,-20,-158,-105,40,165,169,47,276,282,-7,-111,-113,0,0,-2,-14,-51,16,-14,-51,14,1,4,-6,154,154,154,154,11.4194754,11.80373669,19.10166794,19.69617601,-7.682192539,-7.892439323,0,-0.139689192,-3.529656032,1.117513532,-3.529656032,0.977824341
50,3,7,5,23,Arkansas,Cleburne County,24705,24696,25044,25284,-9,348,240,48,211,216,90,449,450,-42,-238,-234,0,-1,-2,33,607,457,33,606,455,0,-20,19,256,256,256,256,8.484117411,8.583690987,18.05388018,17.88268956,-9.569762766,-9.298998569,-0.040209087,-0.07947862,24.40691596,18.16086473,24.36670688,18.08138611
50,3,7,5,25,Arkansas,Cleveland County,7548,7550,7490,7467,2,-60,-23,16,77,73,28,132,130,-12,-55,-57,0,0,0,14,-9,36,14,-9,36,0,4,-2,71,71,71,71,10.2393617,9.761315772,17.55319149,17.38316507,-7.313829787,-7.621849301,0,0,-1.196808511,4.813799559,-1.196808511,4.813799559
50,3,7,5,27,Arkansas,Columbia County,22798,22742,22510,22216,-56,-232,-294,57,266,271,79,350,343,-22,-84,-72,0,6,9,-36,-154,-228,-36,-148,-219,2,0,-3,2010,2005,1827,1846,11.75638646,12.11823101,15.46892955,15.33783482,-3.712543092,-3.21960381,0.265181649,0.402450476,-6.806329002,-10.19541206,-6.541147353,-9.792961588
50,3,7,5,29,Arkansas,Conway County,20709,20729,20911,21046,20,182,135,46,221,225,60,311,303,-14,-90,-78,0,11,26,33,259,188,33,270,214,1,2,-1,169,169,169,169,10.61479347,10.72526634,14.93756004,14.44335868,-4.322766571,-3.718092333,0.528338136,1.239364111,12.43996158,8.961555879,12.96829971,10.20091999
50,3,7,5,31,Arkansas,Craighead County,111233,111603,111788,113017,370,185,1229,357,1498,1552,265,1210,1207,92,288,345,4,35,91,267,-180,814,271,-145,905,7,42,-21,3944,3937,3250,3274,13.41146241,13.80752208,10.83302371,10.73819533,2.578438702,3.06932675,0.313351926,0.809590534,-1.611524189,7.24183181,-1.298172263,8.051422344
50,3,7,5,33,Arkansas,Crawford County,60130,60147,60423,61075,17,276,652,172,714,735,170,858,866,2,-144,-131,2,63,146,1,326,650,3,389,796,12,31,-13,680,680,680,680,11.84374222,12.09896459,14.23239612,14.25537869,-2.388653894,-2.156414097,1.045036079,2.403331742,5.40764701,10.69976461,6.452683089,13.10309635
50,3,7,5,35,Arkansas,Crittenden County,48169,48086,47475,47061,-83,-611,-414,156,661,683,156,663,674,0,-2,9,0,11,23,-87,-609,-434,-87,-598,-411,4,-11,-12,501,501,425,479,13.8340955,14.44952188,13.87595358,14.25911822,-0.04185808,0.190403656,0.230219441,0.48658712,-12.74578541,-9.1816874,-12.51556597,-8.695100279
50,3,7,5,37,Arkansas,Cross County,16830,16796,16693,16601,-34,-103,-92,50,189,190,45,271,263,5,-82,-73,0,3,9,-38,-33,-21,-38,-30,-12,-1,9,-7,148,148,148,148,11.28728836,11.41346789,16.18441876,15.7986424,-4.897130401,-4.385174506,0.179163307,0.540637953,-1.970796381,-1.261488556,-1.791633074,-0.720850604
50,3,7,5,39,Arkansas,Dallas County,6479,6442,6306,6191,-37,-136,-115,15,66,63,27,129,128,-12,-63,-65,0,-1,-1,-22,-69,-49,-22,-70,-50,-3,-3,0,235,235,235,235,10.35456542,10.08241978,20.23846878,20.48491638,-9.883903357,-10.4024966,-0.156887355,-0.160038409,-10.82522749,-7.841882052,-10.98211484,-8.001920461
50,3,7,5,41,Arkansas,Desha County,11395,11320,11050,10771,-75,-270,-279,27,115,116,39,187,190,-12,-72,-74,1,12,23,-58,-202,-235,-57,-190,-212,-6,-8,7,43,43,43,43,10.28162718,10.63196004,16.71881985,17.4144173,-6.437192669,-6.782457266,1.072865445,2.108061042,-18.05990165,-21.53888456,-16.98703621,-19.43082352
50,3,7,5,43,Arkansas,Drew County,17348,17314,17070,16911,-34,-244,-159,64,213,217,66,270,269,-2,-57,-52,0,-1,-3,-35,-185,-101,-35,-186,-104,3,-1,-3,619,618,593,602,12.38948348,12.77184309,15.70497906,15.83237692,-3.315495579,-3.060533828,-0.058166589,-0.176569259,-10.76081899,-5.944498396,-10.81898557,-6.121067655
50,3,7,5,45,Arkansas,Faulkner County,123498,123811,125645,127665,313,1834,2020,379,1457,1512,250,1187,1189,129,270,323,3,76,189,145,1473,1519,148,1549,1708,36,15,-11,4746,4744,4953,4984,11.68141877,11.93794165,9.516708357,9.387706763,2.16471041,2.55023489,0.609325893,1.492242707,11.8096979,11.9932099,12.4190238,13.48545261
50,3,7,5,47,Arkansas,Franklin County,17101,17135,17166,17271,34,31,105,47,183,189,63,274,277,-16,-91,-88,0,1,0,51,111,196,51,112,196,-1,10,-3,277,277,277,277,10.67024285,10.9765659,15.97621061,16.08734791,-5.305967756,-5.110782008,0.058307338,0,6.472114516,11.38310538,6.530421854,11.38310538
50,3,7,5,49,Arkansas,Fulton County,12077,12057,12156,12382,-20,99,226,26,120,121,42,242,241,-16,-122,-120,1,3,4,-7,223,329,-6,226,333,2,-5,13,160,160,160,160,9.912030727,9.862254463,19.98926197,19.64300269,-10.07723124,-9.780748227,0.247800768,0.326024941,18.4198571,26.81555139,18.66765787,27.14157633
50,3,7,5,51,Arkansas,Garland County,100172,100249,100386,100089,77,137,-297,230,961,993,355,1691,1710,-125,-730,-717,2,40,85,202,806,374,204,846,459,-2,21,-39,1646,1646,1646,1648,9.579584818,9.906472129,16.85648067,17.05948373,-7.276895856,-7.153011597,0.39873402,0.847986033,8.034490493,3.731138546,8.433224512,4.579124579
